id,year,venue,out_d,in_d,title
573698236e3b12023e6f4d02,2009,SLE,1,0,ScalaQL: Language-Integrated Database Queries for Scala.
573698236e3b12023e6f5afb,2005,IWQoS,1,0,Supporting Differentiated QoS in MPLS Networks.
573698236e3b12023e6f5c60,2007,IEA/AIE,1,0,Hierarchical Visualization for Chance Discovery.
573698246e3b12023e6f6998,2009,ICOIN,1,0,Management environment of mass Windows Servers for server-based computing.
573698266e3b12023e6f7b8f,2002,LREC,1,0,Beyond Tag Trigrams: New Local Features for Tagging.
573698266e3b12023e6f7d61,2002,WACV,1,0,A PDA-based Face Recognition System.
573698266e3b12023e6f7e5e,2002,WACV,1,0,"Monocular, Vision Based, Autonomous Refueling System."
573698266e3b12023e6f7fff,2005,WACV/MOTION,1,0,Virtual Forces for Camera Planning in Smart Vision Systems.
573698276e3b12023e6f8b33,2000,NLDB,1,0,The REVERE Project: Experiments with the Application of Probabilistic NLP to Systems Engineering.
573698276e3b12023e6f8ec6,1999,FOCS,1,0,Primality and Identity Testing via Chinese Remaindering.
573698276e3b12023e6f8ef3,2000,FOCS,1,0,On the Hardness of Graph Isomorphism.
573698276e3b12023e6f8fd8,1977,FOCS,1,0,Recursion Theoretic Characterizations of Complexity Theoretic Properties
573698276e3b12023e6f9137,2015,FOCS,1,0,Trading Query Complexity for Sample-Based Testing and Multi-testing Scalability.
573698276e3b12023e6f92aa,2010,FOCS,1,0,Pseudorandom Generators for CC0[p] and the Fourier Spectrum of Low-Degree Polynomials over Finite Fields.
573698276e3b12023e6f9373,1989,FOCS,1,0,On the Computational Power of PP and +P
573698276e3b12023e6f93dc,2002,FOCS,1,0,The Hardness of 3 - Uniform Hypergraph Coloring.
573698276e3b12023e6f941c,1999,FOCS,1,0,A Probabilistic Algorithm for k-SAT and Constraint Satisfaction Problems.
573698276e3b12023e6f954d,1990,FOCS,1,0,The Complexity of Finding Medians
573698276e3b12023e6f95af,1985,FOCS,1,0,Three Theorems on Polynomial Degrees of NP-Sets
573698276e3b12023e6f960e,2001,FOCS,1,0,Arc-Disjoint Paths in Expander Digraphs.
573698276e3b12023e6f96dd,2002,FOCS,1,0,Graph Isomorphism is in SPP.
573698276e3b12023e6f9768,1971,SWAT (FOCS),1,0,Effective Computation over the Real Numbers
573698276e3b12023e6f9810,1984,FOCS,1,0,Sparse Oracles and Uniform Complexity Classes
573698286e3b12023e6fa3a1,2005,ITRE,1,0,Integrating collaborative applications with LEICA.
573698286e3b12023e6fa981,2008,ESORICS,1,0,Cryptographic Protocol Explication and End-Point Projection.
5736982c6e3b12023e6fe266,2005,MABS,1,0,An Artificial Maieutic Approach for Eliciting Experts' Knowledge in Multi-agent Simulations.
5736982d6e3b12023e6fe4c0,2015,ACSAC,1,0,Hardware-assisted Memory Tracing on New SoCs Embedding FPGA Fabrics.
5736982d6e3b12023e6fe808,2007,ICCS,1,0,Mining Frequent Closed Unordered Trees Through Natural Representations.
5736982d6e3b12023e6fecbc,2012,GrC,1,0,Classifying twitter data with Naïve Bayes Classifier.
5736982d6e3b12023e6fefaf,2008,ISIP,1,0,Honeypot Based Routing to Mitigate DDoS Attacks on Servers at ISP Level.
5736982e6e3b12023e6ff3e4,2011,EISIC,1,0,"A Comparative Study of Distributed Denial of Service Attacks, Intrusion Tolerance and Mitigation Techniques."
5736982e6e3b12023e6ff446,2011,EISIC,1,0,SVM Based Scheme for Predicting Number of Zombies in a DDoS Attack.
5736982e6e3b12023e6ff6c5,2010,ICT,1,0,A Framework for Network Forensic Analysis.
5736982e6e3b12023e6ff6f3,2010,ICT,1,0,Network Forensic Analysis by Correlation of Attacks with Network Attributes.
5736982e6e3b12023e6ff773,2010,ICT,1,0,Analysis of Data Warehouse Quality Metrics Using LR.
5736982e6e3b12023e6ff77d,2010,ICT,1,0,AFDEP: Agreement Based CH Failure Detection and Election Protocol for a WSN.
5736982e6e3b12023e6ffa63,1985,PSTV,1,0,Observer: a run-time checking tool for local area networks.
5736982e6e3b12023e6ffa6e,1994,PSTV,1,0,Verification by abstraction as a preamble for interoperability test suite generation.
5736982e6e3b12023e6ffa76,1993,PSTV,1,0,Action Refinement in LOTOS.
5736982e6e3b12023e6ffa7f,1985,PSTV,1,0,A simulation environment for protocol specifications described in ESTELLE.
5736982e6e3b12023e6ffacf,1991,PSTV,1,0,An Extension of the Multi-Way Synchronization Mechanism Concealed by Estelle.
5736982e6e3b12023e6ffaea,1994,PSTV,1,0,About time nondeterminism and exception handling in a temporal extension of LOTOS.
5736982e6e3b12023e6ffb08,1987,PSTV,1,0,How Could Estelle Become a Better FDT?
573698306e3b12023e700c0f,1980,AFIPS National Computer Conference,1,0,Structured procedure for comparison and selection of computer system designs.
573698316e3b12023e701489,1983,AFIPS National Computer Conference,1,0,Statistical modeling for automatic speech recognition.
573698316e3b12023e7015b4,2015,GPCE,1,0,POP-PL: a patient-oriented prescription programming language.
573698316e3b12023e70162b,2012,GPCE,1,0,Honu: syntactic extension for algebraic notation through enforestation.
573698316e3b12023e701646,2006,GPCE,1,0,YABS: a domain-specific language for pervasive computing based on stigmergy.
573698316e3b12023e701686,2004,GPCE,1,0,Taming Macros.
573698316e3b12023e7016d6,2005,GPCE,1,0,Syntactic Abstraction in Component Interfaces.
573698316e3b12023e7016d7,2007,GPCE,1,0,Debugging macros.
573698316e3b12023e701cd5,2006,ICSNC,1,0,Middleware - An Effort towards Making Mobile Applications Platform Independent.
573698316e3b12023e701eb1,2012,SERVICES,1,0,Secure Private Cloud Architecture for Mobile Infrastructure as a Service.
573698316e3b12023e701eb9,2012,SERVICES,1,0,IDS Based Defense for Cloud Based Mobile Infrastructure as a Service.
573698326e3b12023e7021ba,2013,SSCC,1,0,VM Profile Based Optimized Network Attack Pattern Detection Scheme for DDOS Attacks in Cloud.
573698336e3b12023e702b02,2008,KES (3),1,0,OGRE-Multimedia: An API for the Design of Multimedia and Virtual Reality Applications.
573698336e3b12023e702d9e,2003,KES,1,0,Parameter Estimation for Bayesian Classification of Multispectral Data.
573698356e3b12023e703fa0,2011,ICA3PP (1),1,0,Redflag: A Framework for Analysis of Kernel-Level Concurrency.
573698356e3b12023e7040c2,2015,EUROCON,1,0,A functional coverage approach for direct testing: An industrial IP as a case study.
573698366e3b12023e704724,2004,IASTED Conf. on Software Engineering,1,0,The use of semi-formal methods for detecting requirements interactions.
573698366e3b12023e704ad2,2015,CAIP (2),1,0,Automatic Images Annotation Extension Using a Probabilistic Graphical Model.
573698366e3b12023e704cc9,2015,CAIP (2),1,0,Bayesian Networks-Based Defects Classes Discrimination in Weld Radiographic Images.
573698376e3b12023e705353,2005,ICEIS (1),1,0,Secure Concurrency Control Algorithm for Multilevel Secure Distributed Database Systems.
573698376e3b12023e705483,2005,ICEIS (1),1,0,An Architecture for Location-Dependent Semantic Cache Management.
573698376e3b12023e705848,2007,ICEIS (5),1,0,TLSA Player: A Tool for Presenting Consistent SMIL 2.0 Documents.
573698386e3b12023e705a52,2010,ICEIS (4),1,0,Antecedence Graph Approach to Checkpointing for Fault Tolerance in Multi Agent System.
573698386e3b12023e705bbd,2007,ICEIS (3),1,0,Process Use Cases: Use Cases Identification.
5736983a6e3b12023e706709,2004,LISA,1,0,DigSig: Runtime Authentication of Binaries at Kernel Level.
5736983b6e3b12023e707414,2007,DMIN,1,0,Finding Associations in Time Series Data Using Centroids.
5736983b6e3b12023e707802,2010,3PGCIC,1,0,Real Time Commit Protocol-ACTIVE.
5736983b6e3b12023e707991,2013,Haskell,1,0,Extensible effects: an alternative to monad transformers.
5736983b6e3b12023e707a1c,2012,Haskell,1,0,Template your boilerplate: using template haskell for efficient generic programming.
5736983b6e3b12023e707a59,2013,IDT,1,0,Memory controller architectures: A comparative study.
5736983b6e3b12023e707b2b,2006,CONIELECOMP,1,0,Low Cost Visual Event Detection over JPEG Flows.
5736983d6e3b12023e708a76,2014,IJCCI (NCTA),1,0,Stability Evaluation of Combined Neural Networks.
573698406e3b12023e70aba7,2001,ISAS-SCI (1),1,0,Platform Independent User Interface Generation with XML.
573698416e3b12023e70adb5,2006,IDEAS,1,0,Securing the Borealis Data Stream Engine.
573698416e3b12023e70afcd,2006,IDEAS,1,0,Dependency Sensitive Shadow SWIFT.
573698416e3b12023e70b017,2000,IDEAS,1,0,Enabling Hypermedia Videos in Multimedia Database Systems Coupled with Realtime Media Servers.
573698416e3b12023e70b3ed,1988,FORTE,1,0,ESTIM - The Estelle Simulator Prototype of the Esprit SEDOS Project.
573698416e3b12023e70b3f7,2003,FORTE,1,0,Formal Design of Interactive Multimedia Documents.
573698416e3b12023e70b408,1992,FORTE,1,0,A true concurrency semantics for LOTOS.
573698416e3b12023e70b472,1988,FORTE,1,0,EWS - An Integrated Workstation for the Design and the Automatic Generation of Distributed Software.
573698416e3b12023e70b479,1991,FORTE,1,0,A LOTOS Based Calculus with True Concurrency Semantics.
573698416e3b12023e70b4a5,1998,FORTE,1,0,A Design Methodology for the Formal Specification and Verification of Hypermedia Documents.
573698416e3b12023e70b4d3,1989,FORTE,1,0,Experiences Using Estelle Within SEDOS Estelle Demonstrator.
573698416e3b12023e70b556,1995,FORTE,1,0,A Reachability Analysis of RT-LOTOS Specifications.
573698416e3b12023e70b568,1994,FORTE,1,0,Relating maximality-based semantics to action refinement in process algebras.
573698416e3b12023e70b589,2006,FORTE,1,0,Effective Representation of RT-LOTOS Terms by Finite Time Petri Nets.
573698416e3b12023e70b5c2,1989,FORTE,1,0,From the Simulation to the Verification of Estelle Specifications.
573698416e3b12023e70b673,1997,FORTE,1,0,An Experiment in using RT-LOTOS for the Formal Specification and Verification of a Distributed Scheduling Algorithm in a Nuclear Power Plant Monitoring System.
573698426e3b12023e70c0bd,2015,ICITCS,1,0,A Privacy Enhanced Security Framework for Android Users.
573698426e3b12023e70c160,2012,ICITCS,1,0,A Framework of the Wireless Sensor Based Railway Signal System.
573698436e3b12023e70c3ad,2014,IWCF,1,0,When Document Security Brings New Challenges to Document Analysis.
573698436e3b12023e70ca0c,2015,ICPRAM (1),1,0,An Exact Graph Edit Distance Algorithm for Solving Pattern Recognition Problems.
573698436e3b12023e70ca23,2015,ICPRAM (1),1,0,Entity Matching in OCRed Documents with Redundant Databases.
573698436e3b12023e70ca2c,2013,ICPRAM,1,0,Optimal Bayes Classification of High Dimensional Data in Face Recognition.
573698436e3b12023e70ca90,2013,ICPRAM,1,0,Smoothing Parameters Selection for Dimensionality Reduction Method based on Probabilistic Distance - Application to Handwritten Recognition.
573698436e3b12023e70cad0,2012,ICPRAM (1),1,0,Dimension Reduction by an Orthogonal Series Estimate of the Probabilistic Dependence Measure.
573698436e3b12023e70ccd5,2005,SEFM,1,0,From RT-LOTOS to Time Petri Nets New Foundations for a Verification Platform.
573698436e3b12023e70ce95,2003,OTM Workshops,1,0,Regarding the Integration of Collaborative Applications into Virtual Worlds.
573698446e3b12023e70d8bc,2000,PADL,1,0,Transformation-by-Example for XML.
573698446e3b12023e70d917,2012,PADL,1,0,Typing the Numeric Tower.
573698446e3b12023e70d968,2009,PADL,1,0,Toward a Practical Module System for ACL2.
573698446e3b12023e70da4b,1996,ISI,1,0,Multimediale Gestaltbereiche als Grundlage für Entwurfswerkzeuge in multimedialen Entwicklungsprozessen.
573698456e3b12023e70de49,2012,APSCC,1,0,Research on Software Development Process Assurance Models in ICT Supply Chain Risk Management.
573698456e3b12023e70ed97,2006,ICMI,1,0,CarDialer: multi-modal in-vehicle cellphone control application.
573698456e3b12023e70edaa,2000,ICMI,1,0,Face Warping Using a Single Image.
573698456e3b12023e70ede6,2000,ICMI,1,0,Glasses Detection for Face Recognition Using Bayes Rules.
573698456e3b12023e70edfa,2007,ICMI,1,0,"Can you talk or only touch-talk: A VoIP-based phone feature for quick, quiet, and private communication."
573698456e3b12023e70ef3c,2011,HPAGC,1,0,Ontology Based Information Retrieval for Learning Styles of Autistic People.
573698456e3b12023e70ef42,2011,HPAGC,1,0,A Framework for Vulnerability Analysis during Software Maintenance.
573698456e3b12023e70ef43,2011,HPAGC,1,0,Clustering Dynamic Class Coupling Data to Measure Class Reusability Pattern.
573698456e3b12023e70ef45,2011,HPAGC,1,0,Elliptic Curve Cryptography: Current Status and Research Challenges.
573698456e3b12023e70ef54,2011,HPAGC,1,0,A Multiresolution Technique to Despeckle Ultrasound Images.
573698456e3b12023e70ef5a,2011,HPAGC,1,0,Security Issues in Cloud Computing.
573698456e3b12023e70ef5c,2011,HPAGC,1,0,An Image Steganography Approach Based upon Matching.
573698466e3b12023e70fa30,1999,IDMS,1,0,Specification and Realization of the QoS Required by a Distributed Interactive Simulation Application in a New Generation Internet.
573698466e3b12023e70fa65,2002,IDMS/PROMS,1,0,When FEC Speed up Data Access in P2P Networks.
573698466e3b12023e70fac1,2002,IDMS/PROMS,1,0,Deploying New QoS Aware Transport Services.
573698466e3b12023e70fb0f,2008,ICWN,1,0,A Well Structured Rule through Reinforcement Learning for Wireless Sensor Networks Security.
573698466e3b12023e70fbdf,2006,ICWN,1,0,Distributed Steiner Tree Algorithm and its Application in Ad Hoc Wireless Networks.
573698466e3b12023e70fc69,2005,ICWN,1,0,Energy Efficient Algorithms for Static Ad Hoc Wireless Networks.
573698476e3b12023e70feba,1995,ICSC,1,0,Geographic Map Understanding. Algorithms for Hydrographic Network Reconstruction.
573698486e3b12023e71151b,2007,CIKM,1,0,Latent semantic fusion model for image retrieval and annotation.
573698496e3b12023e711d2d,2008,AGILE,1,0,"The Doctor is ""In"" -- Using the Office Hours Concept to Make Limited Resources Most Effective."
573698496e3b12023e711dbd,2015,MODELSWARD,1,0,SysML Modeling for Embedded Systems Design Optimization - A Case Study.
573698496e3b12023e711ddd,2015,MODELSWARD (Revised Selected Papers),1,0,Designing Safe and Secure Embedded and Cyber-Physical Systems with SysML-Sec.
573698496e3b12023e711e2f,2015,MODELSWARD (Revised Selected Papers),1,0,Architecture Optimization with SysML Modeling: A Case Study Using Variability.
573698496e3b12023e711e4b,2015,MODELSWARD,1,0,SysML-Sec - A Model Driven Approach for Designing Safe and Secure Systems.
573698496e3b12023e711ed1,2012,Advances in Modal Logic,1,0,The Complexity of Monotone Hybrid Logics over Linear Frames and the Natural Numbers.
5736984a6e3b12023e712532,2010,SCCC,1,0,Soundness of Chilean Internet Routes.
5736984a6e3b12023e712539,2007,SCCC,1,0,Specifying Fractal and GCM Components with UML.
5736984a6e3b12023e712f76,2004,ICONIP,1,0,Modeling Gene Regulatory Network in Fission Yeast Cell Cycle Using Hybrid Petri Nets.
5736984b6e3b12023e713eb3,2006,International Semantic Web Conference,1,0,A Mixed Initiative Semantic Web Framework for Process Composition.
5736984b6e3b12023e71431d,2011,SOCO,1,0,An Adaptive Sigmoidal Activation Function Cascading Neural Networks.
5736984c6e3b12023e71486f,2011,EMEIT,1,0,Study on rotary impeller refinement of 4004 Al alloy.
5736984c6e3b12023e714a2c,2011,EMEIT,1,0,Effect of Cerium addition on microstructure and mechanical properties of 4004 aluminum alloy.
5736984c6e3b12023e714e1d,2009,ICIG,1,0,Region-Based Semi-automatic Annotation Using the Bag of Words Representation of the Keywords.
5736984e6e3b12023e716e04,2008,SAMOS,1,0,Evaluation of ASIPs Design with LISATek.
5736984f6e3b12023e717873,2001,UML,1,0,A New UML Profile for Real-Time System Formal Design and Validation.
5736984f6e3b12023e717bf1,2006,ICDIM,1,0,A Secure Concurrency Control for MLS/DDBSs.
5736984f6e3b12023e717c4c,2014,PEPM,1,0,Optimizing SYB is easy!
5736984f6e3b12023e717c65,2002,ASIA-PEPM,1,0,"On obtaining Knuth, Morris, and Pratt's string matcher by partial evaluation."
5736984f6e3b12023e717c7a,2003,PEPM,1,0,Fast partial evaluation of pattern matching in strings.
5736984f6e3b12023e717d0b,2011,PEPM,1,0,Ordering multiple continuations on the stack.
5736984f6e3b12023e717d5e,1991,PEPM,1,0,The Semantics of Scheme Control-Flow Analysis.
573698506e3b12023e717fb8,2006,COMSWARE,1,0,Efficient cooperative caching in ad hoc networks.
573698506e3b12023e71804c,2008,COMSWARE,1,0,A QoS routing protocol for delay-sensitive applications in mobile ad hoc networks.
573698506e3b12023e718059,2007,COMSWARE,1,0,A Peer-to-Peer Scheme to Discover and Select QoS Enhanced Alternate Paths.
573698516e3b12023e7190a2,2010,GfKl,1,0,Feature Reduction and Nearest Neighbours.
573698516e3b12023e719112,2010,GfKl,1,0,Fuzzy Boolean Network Reconstruction.
573698516e3b12023e7192ce,2011,ESSLLI Student Sessions,1,0,"The Good, the Bad, and the Odd: Cycles in Answer-Set Programs."
573698526e3b12023e719779,2013,HCI (7),1,0,Towards an Affective Computing Feedback System to Benefit Underserved Individuals: An Example Teaching Social Media Skills.
573698526e3b12023e7198e1,2009,HCI (8),1,0,Customer Boards as Vehicles of Change in Enterprise Software User Experience.
573698526e3b12023e719a7f,1997,HCI (2),1,0,Human Factors Principles for Variable Message Signs Utilized in Intelligent Transportation Systems.
573698526e3b12023e719bf7,2007,HCI (1),1,0,"10 Heuristics for Designing Administrative User Interfaces - A Collaboration Between Ethnography, Design, and Engineering."
573698526e3b12023e719c55,1993,HCI (2),1,0,Development of a Usable Graphical User Interface Design Guide.
573698526e3b12023e719e4d,2011,HCI (15),1,0,Testing Touch: Emulators vs. Devices.
573698526e3b12023e719e63,2009,HCI (8),1,0,Successful User Experience in an Agile Enterprise Environment.
573698526e3b12023e71a0bb,2015,HCI (19),1,0,Capture and Analysis of Interaction Data for the Evaluation of User Experience with Mobile Devices.
573698536e3b12023e71a2c4,2007,HCI (11),1,0,User-Centered Design: Component-Based Web Technology.
573698536e3b12023e71a35d,2011,HCI (9),1,0,Design Innovation for Enterprise Software.
573698536e3b12023e71a5f3,2013,HCI (11),1,0,Classifying Energy-Related Events Using Electromagnetic Field Signatures.
573698536e3b12023e71a65b,2009,HCI (3),1,0,An Affect-Sensitive Social Interaction Paradigm Utilizing Virtual Reality Environments for Autism Intervention.
573698536e3b12023e71ac8a,2009,HCI (8),1,0,Crafting Contemporary Enterprise Application User Experiences.
573698546e3b12023e71ada7,2014,HCI (2),1,0,"""Will Use It, Because I Want to Look Cool"" A Comparative Study of Simple Computer Interactions Using Touchscreen and In-Air Hand Gestures."
573698546e3b12023e71adc1,2011,HCI (22),1,0,Modeling Human Behavior for Energy-Usage Prediction.
573698546e3b12023e71b0fa,2013,HCI (10),1,0,Gamification at Work: Designing Engaging Business Software.
573698546e3b12023e71b348,2009,HCI (8),1,0,Designing International Enterprise Software.
573698546e3b12023e71b75a,1997,HCI (2),1,0,Integrating HCI Engineering and Software Engineering: A Call to a Larger Vision.
573698546e3b12023e71b7b7,2011,HCI (9),1,0,Why Enterprises Can't Innovate: Helping Companies Learn Design Thinking.
573698546e3b12023e71b813,2007,HCI (10),1,0,Testing Remote Users: An Innovative Technology.
573698556e3b12023e71bd2e,2011,HCI (9),1,0,ISO 25062 Usability Test Planning for a Large Enterprise Applications Suite.
573698556e3b12023e71bd54,2009,HCI (10),1,0,Usability Maturity: A Case Study in Planning and Designing an Enterprise Application Suite.
573698556e3b12023e71bd5b,2009,HCI (10),1,0,A Survey of User-Experience Development at Enterprise Software Companies.
573698556e3b12023e71c2b6,2011,HCI (9),1,0,Future Centered Design: Designing for Sustainable Business.
573698556e3b12023e71c3f0,2010,ICWET,1,0,An improvement of Hsiang-Shih's authentication scheme using smart cards.
573698556e3b12023e71c3fc,2010,ICWET,1,0,Trust enhanced secure multi-path routing protocol for detecting and mitigating misbehaving nodes.
573698556e3b12023e71c485,2011,ICWET,1,0,Misbehaving nodes detection through opinion based trust evaluation model in MANETs.
573698556e3b12023e71c586,2011,ICWET,1,0,Data reduction by identification and correlation of TCP/IP attack attributes for network forensics.
573698556e3b12023e71c6be,2005,TEAA,1,0,Towards a Secure Data Stream Management System.
573698556e3b12023e71c984,2015,CogSci,1,0,Introducing the Cognitive Systems Institute Group.
573698556e3b12023e71ca39,2015,CogSci,1,0,Communicating Cognitive Science: Improving Awareness and Understanding Among People Who are Not Ourselves.
573698576e3b12023e71e65e,2003,Annual Simulation Symposium,1,0,Tunable Fiber Bragg Gratings Modeling and Simulation.
573698586e3b12023e71ed41,2012,CSNDSP,1,0,Hardware implementation of elliptic curve digital signature algorithm (ECDSA) on Koblitz curves.
573698586e3b12023e71ee67,2015,DTIS,1,0,Implementation and verification of a generic universal memory controller based on UVM.
573698586e3b12023e71f1d7,2008,ICWE,1,0,JOXM: Java Object XML Mapping.
573698596e3b12023e71f5bf,2010,DLS,1,0,Contracts for first-class classes.
573698596e3b12023e71f5c2,2009,DLS,1,0,Contracts for first-class modules.
573698596e3b12023e71f5d0,2005,DLS,1,0,Dynamic data polyvariance using source-tagged classes.
573698596e3b12023e71f600,2015,DLS,1,0,Control-flow analysis of dynamic languages via pointer analysis.
573698596e3b12023e71f6b6,2010,Australian Software Engineering Conference,1,0,Application of Artificial Bee Colony Algorithm to Software Testing.
573698596e3b12023e71f922,1998,WADT,1,0,Hierarchical Heterogeneous Specifications.
573698596e3b12023e71fd30,2009,SIGMOD Conference,1,0,Taming the storage dragon: the adventures of hoTMaN.
5736985a6e3b12023e720bbc,2009,NCM,1,0,From Early Requirements to Late Requirements Modeling for a Data Warehouse.
5736985a6e3b12023e72165b,2012,ICIAR (1),1,0,Vortex Tracking in High Density Vector Fields.
5736985b6e3b12023e721f46,1997,HPDC,1,0,Distributed Polyphonic Music Synthesis.
5736985c6e3b12023e722604,2007,ACM Symposium on Document Engineering,1,0,VDP templates with theme-driven layer variants.
5736985c6e3b12023e722670,2001,ACM Symposium on Document Engineering,1,0,An integrated environment for the presentation of consistent SMIL 2.0 documents.
5736985c6e3b12023e722679,2015,DocEng,1,0,The Delaunay Document Layout Descriptor.
5736985c6e3b12023e7227ad,2013,ACM Symposium on Document Engineering,1,0,Bag of subjects: lecture videos multimodal indexing.
5736985c6e3b12023e72286e,2010,ICFHR,1,0,Accented Handwritten Character Recognition Using SVM - Application to French.
5736985c6e3b12023e7229ab,2002,IWFHR,1,0,Confidence modeling for verification post-processing for handwriting recognition.
5736985c6e3b12023e722ae2,2007,World Congress on Engineering,1,0,Non-Linear Behaviour Compensation and Optimal Control of SCR using Fuzzy Logic Controller Assisted by Genetic Algorithm: A Case Study.
5736985c6e3b12023e722b1d,2007,World Congress on Engineering,1,0,Simulating the Latent Effect of Attrition on Project Management.
5736985c6e3b12023e722bf8,2002,IC-AI,1,0,Fuzzy Sets and Similarity Measure Between Fuzzy concepts in Semantic Nets.
5736985d6e3b12023e723c7f,2009,ICISTM,1,0,Comparative Analysis of Decision Trees with Logistic Regression in Predicting Fault-Prone Classes.
5736985d6e3b12023e723ca2,2012,ICISTM,1,0,A Review of Coupling and Cohesion Measurement in OO Systems Using Program Slicing.
5736985d6e3b12023e723cc3,2009,ICISTM,1,0,Application of Neural Networks in Software Engineering: A Review.
5736985d6e3b12023e723cc6,2009,ICISTM,1,0,A Novel Framework for Executing Untrusted Programs.
5736985d6e3b12023e723e23,2003,ECBS,1,0,Requirements Interaction Detection Using Semi-Formal Methods.
5736985d6e3b12023e723f54,2004,ECBS,1,0,IRIS: A Semi-Formal Approach for Detecting Requirements Interactions.
5736985f6e3b12023e725230,2001,Odyssey,1,0,Using second order statistics for text independent speaker verification.
5736985f6e3b12023e7252d2,2004,Odyssey,1,0,Real time robust speech detection for text independent speaker recognition.
5736985f6e3b12023e7252dd,2004,Odyssey,1,0,Compensation of utterance length for speaker verification.
5736985f6e3b12023e7256b3,2015,ICACCI,1,0,Security Requirements Elicitation and Assessment Mechanism (SecREAM).
5736985f6e3b12023e7256b5,2015,ICACCI,1,0,A method for community recommendation for social networks.
5736985f6e3b12023e7256bd,2015,ICACCI,1,0,Performance evaluation of band-limited LPC vocoder and band-limited RELP vocoder in adaptive feedback cancellation.
5736985f6e3b12023e7256e4,2015,ICACCI,1,0,A statistically resilient method of weight initialization for SFANN.
5736985f6e3b12023e7256ec,2015,ICACCI,1,0,A technique for associating political alignment to users.
5736985f6e3b12023e725729,2015,ICACCI,1,0,Mining defect reports for predicting software maintenance effort.
5736985f6e3b12023e72573b,2012,ICACCI,1,0,Secret information display based authentication technique towards preventing phishing attacks.
5736985f6e3b12023e72573f,2015,ICACCI,1,0,Multi-agent planning with joint actions.
5736985f6e3b12023e725760,2013,ICACCI,1,0,A desktop notification based scheme for preventing online frauds attempts to cloud users S|pp|S.
5736985f6e3b12023e725798,2015,ICACCI,1,0,A key based security mechanism for payment status in cloud service access control system.
5736985f6e3b12023e7257ca,2012,ICACCI,1,0,Protecting web applications from SQL injection attacks by using framework and database firewall.
5736985f6e3b12023e7257d8,2013,ICACCI,1,0,Using ant colony optimization in software development project scheduling.
5736985f6e3b12023e725897,2015,ICACCI,1,0,A new hybrid approach for overlay construction in P2P live streaming.
5736985f6e3b12023e72589a,2012,ICACCI,1,0,Implementing private cloud at IIT Roorkee: an initial experience.
5736985f6e3b12023e7258ce,2015,ICACCI,1,0,Mining the impact of object oriented metrics for change prediction using Machine Learning and Search-based techniques.
5736985f6e3b12023e72591b,2013,ICACCI,1,0,A neuro-fuzzy classifier for website quality prediction.
5736985f6e3b12023e72595c,2013,ICACCI,1,0,Automatic detection of drug interaction mismatches in package inserts.
5736985f6e3b12023e72599d,2013,ICACCI,1,0,Application of adaptive neuro-fuzzy inference system for predicting software change proneness.
5736985f6e3b12023e7259ac,2015,ICACCI,1,0,A new hybrid scheduling in cloud environment.
573698606e3b12023e726f9e,2015,IoT-Sys@MobiSys,1,0,Building an On-ramp for the Internet of Things.
573698606e3b12023e727310,2008,Numerical Validation in Current Hardware Architectures,1,0,The New IEEE-754 Standard for Floating Point Arithmetic.
573698606e3b12023e72734e,2004,Algebraic Methods in Computational Complexity,1,0,Randomized QuickSort and the Entropy of the Random Source.
573698616e3b12023e7275ce,1997,Lectures on Proof Verification and Approximation Algorithms,1,0,Optimal Non-approximability of MAXCLIQUE.
573698616e3b12023e7276dc,1992,Complexity Theory: Current Research,1,0,Reductions to Sets of Low Information Content.
573698616e3b12023e727790,1992,Complexity Theory: Current Research,1,0,On the Non-Uniform Complexity of the Graph Isomorphism Problem.
573698616e3b12023e7277c6,1992,Complexity Theory: Current Research,1,0,Promise Problems and Guarded Access to Unambiguous Computation.
573698616e3b12023e727879,2008,Numerical Validation in Current Hardware Architectures,1,0,08021 Abstracts Collection - Numerical Validation in Current Hardware Architectures.
573698616e3b12023e7278bc,2001,Proof Theory in Computer Science,1,0,Linear Ramified Higher Type Recursion and Parallel Complexity.
573698616e3b12023e727930,2007,Algorithmic-Logical Theory of Infinite Structures,1,0,07441 Abstracts Collection -- Algorithmic-Logical Theory of Infinite Structures.
573698616e3b12023e727a59,2003,"Scenarios: Models, Transformations and Tools",1,0,From MSC to SDL: Overview and an Application to the Autonomous Shuttle Transport System.
573698616e3b12023e727d47,2006,"Circuits, Logic, and Games",1,0,A note on the size of Craig Interpolants.
573698616e3b12023e727ead,2007,Algorithmic-Logical Theory of Infinite Structures,1,0,07441 Summary -- Algorithmic-Logical Theory of Infinite Structures.
573698616e3b12023e727fd0,2008,Numerical Validation in Current Hardware Architectures,1,0,08021 Summary - Numerical Validation in Current Hardware Architectures.
573698626e3b12023e7284ce,1997,Symposium on Designing Interactive Systems,1,0,Designing As the World Turns.
573698626e3b12023e728521,2002,Symposium on Designing Interactive Systems,1,0,Collecting and incorporating user requirements into design solutions.
573698626e3b12023e728527,2012,Conference on Designing Interactive Systems,1,0,The message in the bottle: best practices for transferring the knowledge from qualitative user studies.
573698626e3b12023e72866a,2002,Symposium on Designing Interactive Systems,1,0,Improving the design of business and interactive system concepts in a digital business consultancy.
573698636e3b12023e728e7c,1994,AAAI,1,0,Learning Fault-Tolerant Speech Parsing with SCREEN.
