id,name,co_authors,papers,num_co_authors,num_papers,community
1458318,S. Alexander Spoon,"['58626', '151499', '407876', '725663', '761249', '1043639', '1100079', '1264821', '1445341', '1502128', '1690075']","['573697716e3b12023e658e1b', '573696cb6e3b12023e5cba63', '573697026e3b12023e5fc621', '573698596e3b12023e71f5d0', '5736972b6e3b12023e61d05a']",11,5,8260.0
1461338,S. Ferrari,"['326975', '418453', '479711', '526637', '529196', '702967', '719828', '870303', '1021910', '1030479', '1101578', '1224573', '1335714', '1360648', '1361513', '1466023', '1746657', '1852637', '1903340']","['555037787cea80f954189a04', '5736968f6e3b12023e5990e5', '573696156e3b12023e52786d', '5736964c6e3b12023e558ca6', '573695c56e3b12023e4df53b', '573695ee6e3b12023e5042d1']",19,6,5949.0
1468293,S. Raja,"['16833', '476480', '798003', '1202560', '1291907', '1350042', '1731579']","['573696616e3b12023e56e43c', '573696096e3b12023e51cf4c', '573696086e3b12023e51b8cd', '57a4e91dac44365e35c982a0', '58d82fced649053542fd697a', '5736975c6e3b12023e645785', '58d82fe0d649053542fd9f75', '57a4e912ac44365e35c9615b', '573696d66e3b12023e5d5fb1', '555037377cea80f95417a6cc']",7,10,3975.0
1468531,S. Revelin,"['26493', '170005', '195066', '226628', '306863', '306864', '327999', '390021', '442306', '454953', '706685', '1041737', '1093354', '1138902', '1277055', '1278252', '1377981', '1419021', '1627929', '1748866']","['573698186e3b12023e6ec73d', '573697006e3b12023e5fac7a']",20,2,1360.0
1473253,Sabine Barrat,"['22276', '481128', '487020', '517929', '556664', '753982', '1111773', '1224707', '1239759', '1239925', '1271167', '1433302', '1474970', '1481143', '1643083', '1655224', '1734202']","['573697866e3b12023e66bee4', '57d06406ac44367354299571', '573696e06e3b12023e5df40b', '5736979e6e3b12023e68393f', '573696a16e3b12023e5a842e', '573698066e3b12023e6dec72', '573698366e3b12023e704ad2', '555036f07cea80f954167765', '57d063adac4436735428c22b', '5736979c6e3b12023e6827a6', '5736974c6e3b12023e637492', '573697716e3b12023e659126', '57d06406ac4436735429956f', '573698106e3b12023e6e609d', '5736974b6e3b12023e636ecc', '573696396e3b12023e546106', '555037547cea80f954180ef8', '5736964e6e3b12023e55b0a1', '5736969e6e3b12023e5a7227', '5736974c6e3b12023e63748b', '573697e46e3b12023e6c1d03', '5736979c6e3b12023e6825d8', '5736974c6e3b12023e63736e', '57d06406ac44367354299564', '5736954e6e3b12023e47a298', '555037937cea80f95418ff5c', '5736978d6e3b12023e6726f2', '58437789ac44360f10843bbb']",17,28,5949.0
1474169,Sabry El-Mogy,"['81644', '82061', '234143', '605040', '650279', '728276', '1181796', '1395284', '1419621', '1476664', '1481201']","['5736986e6e3b12023e731096', '573697b36e3b12023e695d3d']",11,2,1161.0
1474970,Saddok Kebairi,"['20667', '22218', '219200', '753982', '961983', '1239925', '1473253', '1477555', '1734202', '1839246']","['57d06406ac44367354299564', '5736974b6e3b12023e636eaf', '555037547cea80f954180ef8', '573698066e3b12023e6dec1e']",10,4,5949.0
1480279,Salma Kuhlmann,"['886739', '1065555', '1158673', '1289195', '1476828', '1590917', '1744786']","['555036c17cea80f9541519e6', '573696766e3b12023e58252c', '573695e46e3b12023e4fa6e9', '555036d37cea80f95415a5cc', '573695f36e3b12023e5083e7', '573695786e3b12023e49ac79', '573695f46e3b12023e5090d1']",7,7,7808.0
1481201,Salwa Elshazly,"['81644', '81687', '82061', '150981', '162202', '234143', '261048', '299853', '462555', '546987', '605040', '650279', '728276', '1099122', '1181010', '1181796', '1395284', '1418508', '1419621', '1474169', '1476664', '1542913', '1644673']","['5550376b7cea80f954186ce2', '5736986e6e3b12023e731795', '573697b36e3b12023e695d3d', '5843777eac44360f108412bd', '573698026e3b12023e6da68a', '573697b56e3b12023e697400', '5736986e6e3b12023e731096', '5843777eac44360f10841383', '5550376b7cea80f954186a7a', '5736979e6e3b12023e6835eb']",23,10,1161.0
1481921,Sam Tobin-Hochstadt,"['19566', '83870', '88773', '107706', '154812', '234407', '236440', '236520', '246105', '297752', '344666', '366032', '372211', '423035', '437522', '747266', '765417', '806870', '817564', '987580', '1113792', '1115509', '1118406', '1147079', '1323422', '1334415', '1417882', '1420664', '1439055', '1444662', '1453559', '1454300', '1547741', '1575934', '1628516', '1680890', '1690651', '1722587', '1734374', '1903658']","['5736987c6e3b12023e73c7f7', '573698776e3b12023e737be1', '5736960e6e3b12023e52114a', '5736987c6e3b12023e73c6c9', '58d82fc1d649053542fd3dd6', '555037207cea80f954174a34', '5736972c6e3b12023e61d76a', '573696026e3b12023e51610c', '573698776e3b12023e737fbc', '573698446e3b12023e70d917', '57d063b9ac4436735428ed9e', '5736973d6e3b12023e62c40f', '573695fe6e3b12023e512891', '573697026e3b12023e5fc57b', '573696126e3b12023e524bd0', '573697036e3b12023e5fd889', '573697036e3b12023e5fd6bb', '5736987c6e3b12023e73c6ab', '573696046e3b12023e517e00', '5736972b6e3b12023e61cd21', '573696df6e3b12023e5de1a1', '573697036e3b12023e5fd6c3', '555037d17cea80f95419b653', '5736972b6e3b12023e61d4f5', '5550376b7cea80f954187338', '5736972b6e3b12023e61d120', '573696df6e3b12023e5de354', '573696006e3b12023e513c0c', '5736987c6e3b12023e73c6e7', '573696036e3b12023e516a21', '5736972b6e3b12023e61d0a0', '5736987c6e3b12023e73c643', '573696046e3b12023e51748c', '5736980f6e3b12023e6e4f9f']",40,34,8260.0
1483148,Samer Atawneh,"['11197', '87936', '164543', '444618', '1350161']","['573696876e3b12023e5929ee', '555036e67cea80f95416580d']",5,2,7118.0
1487062,Sanchika Gupta,"['43847', '119740', '378353', '523078', '625272', '892049', '1285832', '1346077', '1487346', '1492131', '1605545', '1614742', '1633649']","['5736955b6e3b12023e483a29', '573697c96e3b12023e6a8aeb', '555036c27cea80f95415265a', '573698326e3b12023e7021ba', '5736985f6e3b12023e725760', '573698316e3b12023e701eb9', '573698456e3b12023e70ef3c', '573697a46e3b12023e68967a', '5736985f6e3b12023e72589a', '573697c96e3b12023e6a8a7e', '573698316e3b12023e701eb1', '5736977a6e3b12023e661815', '5736977a6e3b12023e66181c', '555036c67cea80f954154d3f']",13,14,7118.0
1487287,Sandeep K. Sood,"['31696', '117914', '582769', '614892', '942448', '961970', '1050563', '1201917', '1227408', '1291230', '1380886', '1492367', '1531310', '1605928', '1609692']","['5736965a6e3b12023e566765', '573696c66e3b12023e5c677c', '555036f77cea80f95416ae9e', '5736969c6e3b12023e5a542e', '573696db6e3b12023e5db07e', '573695a76e3b12023e4c5331', '573695e36e3b12023e4f9d77', '573696956e3b12023e59e100', '573698556e3b12023e71c3f0', '5736954c6e3b12023e4788c2', '573695d76e3b12023e4eef08', '57d063a2ac443673542898e8', '573695b76e3b12023e4d458e', '57a4e932ac44365e35c9c359', '5736981e6e3b12023e6f19d7', '573696c66e3b12023e5c6813', '5736981d6e3b12023e6f0be4', '5843773eac44360f10834194', '573695e36e3b12023e4f9a00', '57a4e918ac44365e35c96c7d', '57d06393ac44367354288cbc', '573696956e3b12023e59e0c9', '5736965a6e3b12023e566931', '573698456e3b12023e70ef5a', '5736961b6e3b12023e52db9f', '573696aa6e3b12023e5af6c6', '573698456e3b12023e70ef45', '57a4e908ac44365e35c95dfa', '573695846e3b12023e4a5635', '573696aa6e3b12023e5af712', '5736961b6e3b12023e52dabf', '5736955b6e3b12023e4834a0', '573696aa6e3b12023e5af6e4', '573695b76e3b12023e4d43e6', '5736959e6e3b12023e4bd62c', '573695aa6e3b12023e4c91d7', '573696656e3b12023e572566', '573695aa6e3b12023e4c91cc']",15,38,7118.0
1493052,Sanketh Datla,"['25227', '176538', '1214902', '1379975', '1384751']","['5736968f6e3b12023e59a08d', '573697c96e3b12023e6a8a05', '573697c96e3b12023e6a89e7', '573697c96e3b12023e6a8b12']",5,4,7118.0
1495482,Sara Mota,"['185135', '691790', '966309', '1183081', '1216135', '1337117', '1658421']","['573696ef6e3b12023e5ec67d', '573697cb6e3b12023e6ab73b', '573695d76e3b12023e4eef5a']",7,3,7812.0
1499193,Sasha Caskey,"['62878', '104269', '134373', '202946', '244138', '264977', '367119', '385379', '422910', '428370', '533449', '846546', '851249', '895235', '937410', '1142722', '1182371', '1272241', '1427819', '1523511', '1709011', '1761781']","['573696ff6e3b12023e5fa203', '573696fe6e3b12023e5f9826', '573697c76e3b12023e6a7b8a', '573696fd6e3b12023e5f828d']",22,4,1360.0
1504357,Scott Isensee,"['146077', '357329', '358186', '389754', '440377', '703694', '714668', '730993', '778404', '812181', '872086', '912769', '986858', '1304738']","['573696416e3b12023e54e156', '573696416e3b12023e54e1a3', '573697826e3b12023e668c29', '573696e36e3b12023e5e21b1', '573696726e3b12023e57f1d3', '573697e76e3b12023e6c42f3', '573696546e3b12023e56101f', '573695726e3b12023e4964b7']",14,8,37242.0
1504425,Scott Jenson,"['127031', '160435', '196977', '236474', '261628', '401970', '440377', '614414', '770810', '832915', '939247', '964733', '1297006', '1318626', '1428729', '1445466', '1736971']","['58d82fa5d649053542fcffb0', '573696e46e3b12023e5e31a9', '555036b67cea80f95414af08', '573696e36e3b12023e5e1fc3', '573698606e3b12023e726f9e', '573696e36e3b12023e5e2423', '573696e56e3b12023e5e3d50', '573697e76e3b12023e6c3e5b']",17,8,37242.0
1506924,Sebastiaan A. Terwijn,"['99152', '201242', '218050', '510909', '970362', '1303331', '1452312']","['573697336e3b12023e6237e2', '573696796e3b12023e58578b', '58437735ac44360f1083208d', '573695fa6e3b12023e50e4ba', '573696266e3b12023e536c3e', '573696266e3b12023e536cf6', '58d82fecd649053542fdbf39']",7,7,7808.0
1506957,Sebastiaan Terwijn,"['99152', '112590', '136087', '319749', '381481', '401418', '510909', '608284', '625026', '717059', '734514', '735643', '811390', '928111', '928125', '970362', '1006045', '1303331', '1430270', '1452312', '1492145', '1779896', '1803286']","['5736978c6e3b12023e671f96', '573695f36e3b12023e5085ba', '573695986e3b12023e4b7b63', '573697b06e3b12023e692f12', '573696046e3b12023e517473', '573696af6e3b12023e5b3215', '573695f46e3b12023e508a3a', '573695786e3b12023e49ac20', '573697d86e3b12023e6b6ded', '573696e16e3b12023e5e04dc', '5736979b6e3b12023e6812a1', '5736987d6e3b12023e73d327', '573697586e3b12023e641973', '573695656e3b12023e48ad06', '573696766e3b12023e5823c0', '573695626e3b12023e48904f', '573695f36e3b12023e50838e', '5736966f6e3b12023e57c337', '555036ef7cea80f954166b05', '573698616e3b12023e7278bc', '573695636e3b12023e4893ae', '573695e46e3b12023e4fa25a', '573697586e3b12023e641991', '573697336e3b12023e6236da', '5736976e6e3b12023e6554e1', '573695e46e3b12023e4fa6ce', '573695986e3b12023e4b790e', '5736960d6e3b12023e520b76', '5736959c6e3b12023e4bc4d3', '573697dd6e3b12023e6bb737', '573696616e3b12023e56e353', '573695f46e3b12023e5091e9', '573696066e3b12023e51a1f4', '573696766e3b12023e5823a8', '573696576e3b12023e563eb2']",23,35,7808.0
1507903,Sebastian Kuhnert,"['179461', '199478', '509191', '537173', '718934', '804113', '1263370', '1272221', '1731579', '1811996']","['57d06416ac4436735429cc63', '5736960d6e3b12023e52089a', '573695986e3b12023e4b7a2c', '555036e67cea80f95416615b', '573696ca6e3b12023e5cb18b', '58d82fb2d649053542fd1894', '573697d76e3b12023e6b5301', '573695986e3b12023e4b7a2d', '573697276e3b12023e6197aa', '573697b06e3b12023e6932f0', '573696626e3b12023e56e9a6', '5736987d6e3b12023e73d132', '573696626e3b12023e56e61e', '5736987d6e3b12023e73d532', '573695636e3b12023e489c78', '573696626e3b12023e56e6b8', '57a4e8f1ac44365e35c93087', '57a4e91aac44365e35c97b86', '573696616e3b12023e56e38a', '573696a16e3b12023e5a89be', '5736987d6e3b12023e73d5be', '5736958f6e3b12023e4afdb7', '58437735ac44360f10832285', '573696b56e3b12023e5b7f1b', '5736960f6e3b12023e52196e', '573696e16e3b12023e5e0712', '555037277cea80f9541772a0', '573696616e3b12023e56e179', '5736967c6e3b12023e587ea7', '5736960b6e3b12023e51e087']",10,30,3975.0
1510600,Seinosuke Toda,"['199478', '641220', '718934', '804113', '856838', '931176', '958745', '1037572', '1178793', '1178794', '1272221', '1406752', '1456289', '1637305', '1666994', '1711151', '1731579', '1889498']","['573695fa6e3b12023e50e55d', '573695646e3b12023e48a0c9', '573696796e3b12023e5856a8', '5736976e6e3b12023e6555e5', '573698276e3b12023e6f954d', '573695636e3b12023e489ad0', '573695866e3b12023e4a76f9', '573695fa6e3b12023e50e46a', '573696616e3b12023e56e43a', '573695e16e3b12023e4f73a8', '5736974a6e3b12023e635c52', '5736967c6e3b12023e588666', '573696626e3b12023e56e642', '573696796e3b12023e585826', '573697f56e3b12023e6cf752', '5736962f6e3b12023e53ce0c', '573695fa6e3b12023e50e339', '573696796e3b12023e5854c1', '573698276e3b12023e6f9373', '5736987d6e3b12023e73d314', '573695986e3b12023e4b7892', '5736986a6e3b12023e72ec98', '573696466e3b12023e552e12', '573697226e3b12023e615204', '573697276e3b12023e619744', '555036b67cea80f95414b1d7', '573695626e3b12023e4890de', '573697f56e3b12023e6cf80e', '573695866e3b12023e4a76a7', '5736965a6e3b12023e566d89', '573696796e3b12023e5855d9', '573697b06e3b12023e693195', '573695ce6e3b12023e4e711a', '573695636e3b12023e489829', '5736967c6e3b12023e587eef', '5736987d6e3b12023e73d630', '573697f56e3b12023e6cf691', '573695646e3b12023e48a479', '573697f56e3b12023e6cf696', '573697276e3b12023e61990c', '573697f56e3b12023e6cf666']",18,41,3975.0
1511963,Seniha Esen Yuksel,"['81644', '162202', '162318', '401688', '533480', '566735', '585282', '600291', '616141', '647001', '650293', '765170', '833486', '1180817', '1181010', '1300892', '1372521', '1509837', '1644673', '1774548']","['573698026e3b12023e6db164', '573698196e3b12023e6ed330', '5736979c6e3b12023e68260e', '58437748ac44360f10838b4c', '573696bb6e3b12023e5bc2f7', '573697836e3b12023e66a081', '573698026e3b12023e6da669', '5736957e6e3b12023e4a00b5', '5736979c6e3b12023e6825c7', '555037c87cea80f954199514', '573695bc6e3b12023e4d7900', '5736986e6e3b12023e731245', '58d82fa5d649053542fd06a4', '58437748ac44360f10838dd0', '573696bb6e3b12023e5bcf4c']",20,15,1161.0
1518078,Serikzhan A. Badaev,"['99152', '392025', '928125', '1203743', '1515718', '1516126', '1586237', '1709141']","['573695e46e3b12023e4fa2ab', '573697f66e3b12023e6d062a', '573697066e3b12023e600811', '573695646e3b12023e48a323', '555036bc7cea80f95414e8e8', '573695f46e3b12023e508de3', '573697f66e3b12023e6d05c0', '573695e46e3b12023e4fa69c', '573695e46e3b12023e4fa204', '58d83014d649053542fe1eeb']",8,10,7808.0
1524049,Shakti Kumar,"['83284', '136988', '149381', '152319', '160470', '209370', '230678', '386131', '395351', '722791', '793814', '872550', '1050183', '1292212', '1345159', '1528572', '1611142', '1644388', '1838136']","['5736959f6e3b12023e4be268', '573695ea6e3b12023e4ffa8a', '5736956f6e3b12023e492cb0', '573695b86e3b12023e4d534b', '573695ad6e3b12023e4cb65e', '5736975f6e3b12023e6478b6', '573695ae6e3b12023e4cd019', '573696206e3b12023e5319b6', '573697076e3b12023e60113b', '5736966e6e3b12023e57b03d', '573696b26e3b12023e5b5096', '573696106e3b12023e52251a', '5736971e6e3b12023e612594', '573696b16e3b12023e5b4702', '573696116e3b12023e524103', '573695e16e3b12023e4f7a17', '573695ea6e3b12023e4ffa2f', '573696b26e3b12023e5b4c8c', '555037127cea80f954171899', '573698596e3b12023e71f6b6']",19,20,2152.0
1553950,Shuying Liang,"['109445', '372211', '792573', '1116722', '1326237', '1450718', '1596973', '1661876', '1758884']","['573696df6e3b12023e5de50e', '555037687cea80f954186378', '555036d67cea80f95415ca7e', '5736977b6e3b12023e6623fc', '555036f87cea80f95416b6f8', '555037687cea80f954186385', '573696006e3b12023e51417f', '5736960d6e3b12023e5208e2', '573696196e3b12023e52b006', '5736960d6e3b12023e520308', '573696e66e3b12023e5e47c4']",9,11,8260.0
1569691,Somenath Biswas,"['43888', '92879', '118023', '139190', '184984', '510239', '1050131', '1341454', '1379421', '1388590', '1482673', '1492571', '1518339', '1534514', '1611132', '1617708', '1680245', '1731579', '1732613']","['573697276e3b12023e61999b', '573697f56e3b12023e6cf5fb', '5736984a6e3b12023e712f76', '573695ce6e3b12023e4e7143', '573697f56e3b12023e6cf6e5', '573695646e3b12023e48a640', '573698276e3b12023e6f8ec6', '573695956e3b12023e4b56a8', '5736973b6e3b12023e62affe', '573697de6e3b12023e6bbccf', '573695cd6e3b12023e4e5f22', '573697eb6e3b12023e6c752c', '5736976e6e3b12023e65575b', '573695636e3b12023e48925a', '573695c16e3b12023e4dc32f', '555037807cea80f95418a833', '5736965a6e3b12023e566e09', '573695fa6e3b12023e50e6bf', '573696626e3b12023e56e91a', '5736971e6e3b12023e612581', '573697e46e3b12023e6c2238', '573696796e3b12023e585949', '573697df6e3b12023e6bc63b']",19,23,3975.0
1573455,Sophie Coudert,"['484822', '504918', '556242', '623998', '752137', '887657', '1005672', '1200529', '1293162', '1371527', '1400100', '1457176']","['5736981a6e3b12023e6ee057', '5736987b6e3b12023e73bc72', '5736980f6e3b12023e6e4da1', '573698596e3b12023e71f922', '573698896e3b12023e747a1e', '5736980f6e3b12023e6e4cd3', '5736981a6e3b12023e6ee01c']",12,7,7812.0
1586237,Steffen Lempp,"['78043', '99152', '103849', '112590', '134698', '151256', '171999', '177629', '201242', '236532', '236850', '259484', '343981', '350320', '381481', '541174', '579928', '692897', '758721', '801723', '834001', '910067', '928125', '972885', '1002803', '1053091', '1055093', '1080452', '1090210', '1138729', '1173219', '1250370', '1317454', '1371888', '1395960', '1405858', '1406385', '1420831', '1430270', '1451981', '1452312', '1459040', '1518078', '1655863', '1709141', '1859786']","['573695626e3b12023e488a44', '573695f36e3b12023e5086cb', '573696766e3b12023e582344', '573696266e3b12023e536c8b', '573696186e3b12023e52a72f', '573695f36e3b12023e50835f', '573696766e3b12023e5822c3', '573695f46e3b12023e508c75', '573695e46e3b12023e4fa299', '573696266e3b12023e536bcc', '573695786e3b12023e49ace8', '573695f36e3b12023e50870c', '573695e46e3b12023e4fa20d', '573695e46e3b12023e4fa21b', '573696766e3b12023e5823d0', '573695f46e3b12023e508de3', '573695986e3b12023e4b7c39', '573695f46e3b12023e508a5b', '573696766e3b12023e5824c1', '573695f46e3b12023e508a62', '573695f46e3b12023e508a4c', '573695f36e3b12023e50828e', '5843770dac44360f1082c188', '555036d47cea80f95415b825', '573696266e3b12023e536b7e', '573695f36e3b12023e508763', '573695f36e3b12023e5088fb', '57a4e92bac44365e35c9aca6', '555036d37cea80f95415a5c8', '573695f36e3b12023e5083c7', '573695f46e3b12023e508f3b', '573695786e3b12023e49acee', '573695f46e3b12023e509139', '5736987d6e3b12023e73d6fd', '573695f46e3b12023e508e2f', '58d83014d649053542fe1ee4', '555036d37cea80f95415a5af', '573695f36e3b12023e50888c', '555036d37cea80f95415a5b7', '5843771fac44360f1082e9a2', '573696af6e3b12023e5b3280']",46,41,7808.0
1588959,Stephanie Houde,"['19227', '160435', '432954', '439750', '536762', '560094', '916682', '998062', '1049630', '1139301', '1147714', '1315691', '1372022', '1376706', '1445585']","['573696e36e3b12023e5e1dac', '573697736e3b12023e65aafa', '573696e36e3b12023e5e255b', '573696e36e3b12023e5e2c83', '573696e46e3b12023e5e37fb', '573696e56e3b12023e5e3a5c', '573696e36e3b12023e5e2825']",15,7,37242.0
1589883,Stephen Binns,"['201242', '728361', '1053091', '1074485', '1395960', '1590769']","['573695e46e3b12023e4fa5da', '573696266e3b12023e536d44', '573695f46e3b12023e50894e', '573695e46e3b12023e4fa287', '573695f46e3b12023e508da9', '573695776e3b12023e49aabe', '573695f36e3b12023e5082c1', '573696266e3b12023e536af6', '573695f46e3b12023e5089a7', '573695776e3b12023e49aa85', '573696266e3b12023e536bcb']",6,11,7808.0
1590401,Stephen Della Pietra,"['14491', '28717', '515274', '614375', '760499', '806884', '807215', '813343', '813344', '835742', '926686', '1001334', '1082762', '1304740', '1319539', '1422224', '1461181', '1479802', '1682186', '1733708']","['5736977c6e3b12023e663a80', '573696fd6e3b12023e5f8816', '5736980d6e3b12023e6e4439', '573698686e3b12023e72e839', '5736980d6e3b12023e6e4014', '5736969a6e3b12023e5a2fb2', '5736969a6e3b12023e5a2fd3', '5736960e6e3b12023e521700', '573697586e3b12023e641981', '5736963c6e3b12023e548c10', '5736969a6e3b12023e5a2df2', '573696d96e3b12023e5d8e32', '573696da6e3b12023e5d96be', '555037547cea80f9541813e9', '573696546e3b12023e561ccb', '5736969a6e3b12023e5a2f1d', '5736980d6e3b12023e6e442a']",20,17,1360.0
1591434,Stephen K. Kwan,"['59344', '410247', '433002', '510310', '784528', '895015', '1523700', '1567753', '1613672', '1738115', '1738462']","['573697d86e3b12023e6b68e5', '5736968f6e3b12023e599105', '555036d97cea80f95415f5f5', '573695a36e3b12023e4c2fca', '5736988b6e3b12023e749d8e', '5736988a6e3b12023e748d1f', '573698096e3b12023e6e10d9', '573696aa6e3b12023e5af001', '573696296e3b12023e5398bf']",11,9,1360.0
1591619,Stephen L. Vargo,"['291906', '504094', '569892', '601226', '621876', '715966', '726647', '757421', '784528', '880625', '1133402', '1225097', '1287126', '1304107', '1382811', '1419534', '1424078', '1432973', '1651590', '1702241', '1821927']","['5736980b6e3b12023e6e2925', '555036c27cea80f954152d00', '5843772fac44360f1083116a', '555037937cea80f954190625', '573696156e3b12023e527f19', '5736980b6e3b12023e6e2b2c', '573696a26e3b12023e5a9101', '573695a26e3b12023e4c1222', '5736980b6e3b12023e6e2a5e']",21,9,1360.0
1594817,Steve Rogers,"['164078', '243310', '247236', '268844', '718463', '737527', '739408', '896140', '898823', '908942', '917004', '1300012', '1482068', '1900068']","['573695a56e3b12023e4c421c', '573697966e3b12023e67c6ba', '573696e36e3b12023e5e283f', '573696f16e3b12023e5ede11']",14,4,37242.0
1596633,Steven Jaconette,"['113788', '246105', '747266', '813441', '918479', '970788', '1146727', '1296435', '1317444', '1417882', '1437913', '1695763', '1885700']","['573697dd6e3b12023e6bb951', '573697656e3b12023e64cea6']",13,2,8260.0
1596973,Steven Lyde,"['109445', '372211', '1116722', '1140977', '1326237', '1553950', '1661876', '1772164']","['573698776e3b12023e737f08', '573696ca6e3b12023e5ca068', '573698596e3b12023e71f600', '5736977b6e3b12023e6623fc', '573696086e3b12023e51baed', '5736960d6e3b12023e520308', '573697446e3b12023e6317f2']",8,7,8260.0
1596988,Steven M. Belknap,"['213268', '221246', '261974', '383279', '1044601', '1115509', '1304439', '1417882', '1575891', '1677920', '1773098']","['5736985f6e3b12023e72595c', '573698316e3b12023e7015b4']",11,2,8260.0
1597918,Steven V. De Gennaro,"['221395', '306863', '428370', '708122', '912728', '957757', '999141', '1226132', '1282523', '1338080', '1422224']","['573696fe6e3b12023e5f8d32', '5736958b6e3b12023e4ac23d', '573697876e3b12023e66d556', '573696fc6e3b12023e5f7d47']",11,4,1360.0
1602072,Subrata K. Das,"['147875', '264977', '367119', '368594', '403531', '404262', '515274', '957757', '1138902', '1148707', '1325324', '1353258', '1422224', '1566533']","['573696fc6e3b12023e5f77c8', '555037577cea80f954182dcd', '573697006e3b12023e5faa89', '573696486e3b12023e5553b7', '5736978a6e3b12023e670dc9', '573695836e3b12023e4a4925', '555037577cea80f954182cbe', '573696476e3b12023e553de4', '555037547cea80f9541810bf', '573696476e3b12023e553bdb', '573697896e3b12023e66f70a', '573696476e3b12023e553833', '573697876e3b12023e66dd54', '573697006e3b12023e5fa9ef', '573697886e3b12023e66e112']",14,15,1360.0
1617724,Swami Nathan,"['50983', '372034', '926608', '1388590', '1412339']","['573696c96e3b12023e5c9d59', '573696df6e3b12023e5de844']",5,2,3975.0
1621664,Sébastien Diana,"['145073', '453928', '474198', '719828', '1026691', '1336317', '1874719', '1903340']","['573696e16e3b12023e5e0410', '573698106e3b12023e6e5f9d', '555037b37cea80f954196b55', '5736979d6e3b12023e682eeb', '5736979e6e3b12023e683baa', '5736974b6e3b12023e636e84']",8,6,5949.0
1621687,Sébastien Eskenazi,"['145070', '750693', '752389', '831887', '885963', '1090116', '1101780', '1158642', '1199926', '1232692', '1234149', '1326956', '1573197']","['5736985c6e3b12023e722679', '58437752ac44360f1083b1f2', '58d82ff4d649053542fdccc5', '573698436e3b12023e70c3ad', '5736974b6e3b12023e636f9e', '57d06406ac44367354299598', '5736974c6e3b12023e637545', '5736974c6e3b12023e63756f']",13,8,5949.0
1627045,T. Neyer,"['4698', '6612', '12689', '40277', '105949', '162202', '1017800', '1021026', '1027614', '1032718', '1099122', '1469419', '1784336']","['57a4e918ac44365e35c97472', '58d83028d649053542fe5250']",13,2,1161.0
1627361,T. P. Sharma,"['25408', '83409', '564988', '1051212', '1241311', '1384751', '1384763']","['555036ca7cea80f954156dde', '573698016e3b12023e6da187', '5736982e6e3b12023e6ff77d', '573697346e3b12023e624bc1', '573698056e3b12023e6dda7f', '573697346e3b12023e624c49', '573695d86e3b12023e4efda2']",7,7,7118.0
1628516,T. Stephen Strickland,"['154812', '215309', '297752', '758245', '815013', '1115509', '1118406', '1417882', '1481921']","['5736972b6e3b12023e61d120', '5736987c6e3b12023e73c6ab', '555037ba7cea80f9541976d4', '5736987c6e3b12023e73c6c9', '5736954d6e3b12023e47954d', '5736972b6e3b12023e61d0a0', '573697726e3b12023e659842', '573698596e3b12023e71f5c2', '58437771ac44360f1083f138', '573698596e3b12023e71f5bf']",9,10,8260.0
1641241,Tamer Inanc,"['28137', '39263', '53056', '162202', '443446', '546976', '546987', '650694', '716469', '767016', '1013628', '1052625', '1078718', '1116102', '1141823', '1203473', '1284664', '1405075', '1513504', '1563563', '1638137', '1696058', '1761472']","['555036b77cea80f95414b979', '573695c06e3b12023e4dbb9b', '573697ec6e3b12023e6c7f76', '573697b36e3b12023e695398', '573697dc6e3b12023e6ba7fa', '573697dc6e3b12023e6bad18', '5736968c6e3b12023e59702b', '5736959d6e3b12023e4bc74b', '555036c97cea80f954155ed2', '58d82fc5d649053542fd45d7', '555036c17cea80f954151ef4', '573697256e3b12023e617cea', '5736968c6e3b12023e596fc6', '573696356e3b12023e541f6f', '5736975c6e3b12023e64486e', '573697166e3b12023e60cf6e']",23,16,1161.0
1642524,Tanguy Pérennou,"['121707', '223352', '247792', '396083', '448232', '448508', '580757', '585027', '604057', '678960', '750619', '802093', '866674', '965574', '1075039', '1154950', '1316133', '1421372', '1684864', '1728727', '1733240', '1734099', '1892746']","['5736971f6e3b12023e612d2b', '573696806e3b12023e58bc97', '573696806e3b12023e58be53', '555037ce7cea80f95419a8ac', '573696476e3b12023e553556', '573696056e3b12023e5184c0', '573698006e3b12023e6d9a71', '573695c36e3b12023e4de110', '573696c16e3b12023e5c2023', '573697666e3b12023e64d6de', '5736960f6e3b12023e521e5a', '57a4e912ac44365e35c96136', '573696c76e3b12023e5c81c3', '573697966e3b12023e67c9b4', '573697396e3b12023e628dc2', '573696c16e3b12023e5c24d2', '573695816e3b12023e4a341a', '5550378a7cea80f95418e105', '5736970e6e3b12023e607622', '573696766e3b12023e5826ad']",23,20,7812.0
1643083,Tanmoy Mondal,"['149829', '151508', '487020', '517929', '556664', '590503', '753982', '1239759', '1473253', '1708131']","['5736974b6e3b12023e636bae', '5736974c6e3b12023e63717a', '5736967f6e3b12023e58b4fd', '57d063b4ac4436735428e02a', '5736974b6e3b12023e6369e2', '58437744ac44360f10834c43', '57d06406ac44367354299571', '555037ba7cea80f954197b5e', '57d0640bac4436735429a863']",10,9,5949.0
